序號,英文名稱,中文名稱,中國大陸譯名,來源網站
1108,goods drawbar trailer,貨物拖桿拖車,牵引杆货车挂车,https://terms.naer.edu.tw/
1109,goods lift,運貨電梯；運貨升降機,载货电梯,https://terms.naer.edu.tw/
1110,goods road train,貨物道路列車,货车列车,https://terms.naer.edu.tw/
1111,goods vehicle,大貨車,货车,https://terms.naer.edu.tw/
1112,governor,調速器,调速器,https://terms.naer.edu.tw/
1113,graduated disk,刻度盤,底盘,https://terms.naer.edu.tw/
1114,grain,顆粒；晶粒；水紋；英厘；砂粒；藥柱,磨粒,https://terms.naer.edu.tw/
1115,grain harvester,穀物收穫機,谷物收获机械,https://terms.naer.edu.tw/
1116,granulation,造粒,制粒,https://terms.naer.edu.tw/
1117,grate-fired boiler,爐篦鍋爐,层燃锅炉,https://terms.naer.edu.tw/
1118,grating,格柵,光栅,https://terms.naer.edu.tw/
1119,gravity braking system,重力制動系統,重力制动系,https://terms.naer.edu.tw/
1120,gravity feed welding,重力焊,重力焊,https://terms.naer.edu.tw/
1121,green compact,生壓胚；壓胚,压坯,https://terms.naer.edu.tw/
1122,grey cast iron,灰鑄鐵；灰（口）鑄鐵,灰口铸铁,https://terms.naer.edu.tw/
1123,grinding,輪磨，磨光,磨削,https://terms.naer.edu.tw/
1124,grinding machine,磨床，磨機,磨床,https://terms.naer.edu.tw/
1125,grinding tool,磨具,磨具,https://terms.naer.edu.tw/
1126,grinding wheel,磨輪，砂輪,砂轮,https://terms.naer.edu.tw/
1127,grip,手柄；槳柄；鉚頭間距；鋼板總厚度,抱索器,https://terms.naer.edu.tw/
1128,groove,槽；溝,坡口,https://terms.naer.edu.tw/
1129,groovy corrosion,溝狀腐蝕,沟状腐蚀,https://terms.naer.edu.tw/
1130,gross twisting machine,粗揉機,粗搡机,https://terms.naer.edu.tw/
1131,guide bar，guide link,guide bar 導桿。,导杆,https://terms.naer.edu.tw/
1132,guide block,導塊,导块,https://terms.naer.edu.tw/
1133,gyro-theodolite,正北儀,陀螺经纬仪,https://terms.naer.edu.tw/
1134,H engine,H 引擎,H形发动机,https://terms.naer.edu.tw/
1135,hair spring,遊絲,游丝,https://terms.naer.edu.tw/
1136,Hall transducer,霍爾感測器,霍尔[式]传感器,https://terms.naer.edu.tw/
1137,hammer,鎚，鎯頭,锤子,https://terms.naer.edu.tw/
1138,hammer forging die,鎚鍛模,锤锻模,https://terms.naer.edu.tw/
1139,hand operating test pump,手動試壓泵,手动试压泵,https://terms.naer.edu.tw/
1140,hand pump,手搖泵,手动泵,https://terms.naer.edu.tw/
1141,hand saw,手鋸,手锯,https://terms.naer.edu.tw/
1142,handicapped person carrier,傷殘運輸車,伤残运送车,https://terms.naer.edu.tw/
1143,handle for dismounting broken tap,斷錐起爪,断锥起爪,https://terms.naer.edu.tw/
1144,Handling robot,搬運機器人,搬运机器人,https://terms.naer.edu.tw/
1145,hardness tester,硬度試驗劑，硬度試驗機,硬度计,https://terms.naer.edu.tw/
1146,hardness transducer,硬度傳感器,硬度传感器,https://terms.naer.edu.tw/
1147,hatchback,斜背式的汽車,仓背式乘用车,https://terms.naer.edu.tw/
1148,HCCI engine,HCCI發動機,均质充量压燃式发动机,https://terms.naer.edu.tw/
1149,head shield,護面罩,头罩,https://terms.naer.edu.tw/
1150,header,管集箱；鍛頭機；割穗機；割取裝置,集箱,https://terms.naer.edu.tw/
1151,heading,航向；駛向；礦坑引道；去頭；去芯；抽穗；結球；鍛粗；標頭；坑道頭； 迎頭；煤巷；表頭；標題；色線布頭,镦锻,https://terms.naer.edu.tw/
1152,hearse,殯儀車,殡仪车,https://terms.naer.edu.tw/
1153,heat affected zone，HAZ,熱影響區［域］（銲接）,热影响区,https://terms.naer.edu.tw/
1154,heat exchanger,熱交換器,换热器,https://terms.naer.edu.tw/
1155,heat fatigue,熱疲勞,热疲劳,https://terms.naer.edu.tw/
1156,heat flux transducer,熱通量傳感器,热流传感器,https://terms.naer.edu.tw/
1157,heat pump,熱泵,热泵,https://terms.naer.edu.tw/
1158,heat pump dryer,熱泵乾燥機,热泵干燥机,https://terms.naer.edu.tw/
1159,heat recovery steam generator，HRSG,熱回收蒸汽發生器,余热锅炉,https://terms.naer.edu.tw/
1160,heat resisting cast iron,耐熱鑄鐵,耐热铸铁,https://terms.naer.edu.tw/
1161,heat spot,熱點,热斑,https://terms.naer.edu.tw/
1162,heat transfer boiler,熱傳遞鍋爐,热载体锅炉,https://terms.naer.edu.tw/
1163,heat-pipe boiler,熱管鍋爐,热管锅炉,https://terms.naer.edu.tw/
1164,heated bitumen tanker,熱瀝青運輸車,沥青运输车,https://terms.naer.edu.tw/
1165,heating number,加熱數；加溫數,火次,https://terms.naer.edu.tw/
1166,heavy duty face lathe,重型平面車床,落地车床,https://terms.naer.edu.tw/
1167,heavy tractor,重型曳引機,重型拖拉机,https://terms.naer.edu.tw/
1168,heavy-duty engine,重型發動機,重载发动机,https://terms.naer.edu.tw/
1169,helical pair,螺旋〔運動〕對,螺旋副,https://terms.naer.edu.tw/
1170,helium shielded arc welding,氦氣屏蔽弧焊,氦弧焊,https://terms.naer.edu.tw/
1171,helmet,頭罩；潛水帽；頭盔；盔狀物(日冕)；機罩；煙罩；箍；環；[電銲]頭盔；護盔；盔；安全帽；鋼盔,头罩,https://terms.naer.edu.tw/
1172,high energy rate forging hammer,高能率鍛鎚；高能率鍛錘,高速锤,https://terms.naer.edu.tw/
1173,high energy rate forming,高能率成型,高能成形,https://terms.naer.edu.tw/
1174,high pressure steam turbine,高壓汽輪機,高压汽轮机,https://terms.naer.edu.tw/
1175,high temperature metallurgical microscope,高溫金相顯微鏡,高温金相显微镜,https://terms.naer.edu.tw/
1176,high voltage bridge,高壓電橋,高压电桥,https://terms.naer.edu.tw/
1177,high-altitude wind turbine generator,高空風力發電機,高空风力发电机,https://terms.naer.edu.tw/
1178,high-cycle fatigue,高頻疲勞,高周疲劳,https://terms.naer.edu.tw/
1179,high-frequency drye,高頻乾燥機,高频干燥机,https://terms.naer.edu.tw/
1180,high-pressure boiler,高壓鍋爐,高压锅炉,https://terms.naer.edu.tw/
1181,high-speed blower,高速鼓風機,高速鼓风机,https://terms.naer.edu.tw/
1182,high-speed partial emission pump,高速部分流泵,高速部分流泵,https://terms.naer.edu.tw/
1183,high-temperature fatigue,高溫疲勞,高温疲劳,https://terms.naer.edu.tw/
1184,higher pair,高對,高副,https://terms.naer.edu.tw/
1185,hillside tractor,坡地曳引機,坡地拖拉机,https://terms.naer.edu.tw/
1186,hinge,鉸鏈，合葉。,铰链连接,https://terms.naer.edu.tw/
1187,hinge type flattop chain,鉸鏈式平頂鏈,平顶链,https://terms.naer.edu.tw/
1188,holding furnace,保溫爐,保温炉,https://terms.naer.edu.tw/
1189,hole,孔,孔,https://terms.naer.edu.tw/
1190,hole plate,孔板,孔盘,https://terms.naer.edu.tw/
1191,holographic microscope,全像顯微鏡,全息显微镜,https://terms.naer.edu.tw/
1192,home lift,家用電梯,家用电梯,https://terms.naer.edu.tw/
1193,homogeneous charge compression ignition engine,均質充量壓燃式發動機,均质充量压燃式发动机,https://terms.naer.edu.tw/
1194,honing,搪光,珩磨,https://terms.naer.edu.tw/
1195,honing machine,搪光機,珩磨机,https://terms.naer.edu.tw/
1196,horizon camera,地平線攝影機,地平线摄影机,https://terms.naer.edu.tw/
1197,horizontal barrel,水平滾筒,卧式烘砂滚筒,https://terms.naer.edu.tw/
1198,horizontal beard cutting machine;horizontal awner,臥式除芒機,卧式打芒机,https://terms.naer.edu.tw/
1199,horizontal cyclone furnace,水平旋風爐,卧式旋风炉,https://terms.naer.edu.tw/
1200,horizontal drilling machine,臥式鑽床,卧式钻床,https://terms.naer.edu.tw/
1201,horizontal engine,臥式動力機；臥式引擎,卧式发动机,https://terms.naer.edu.tw/
1202,horizontal forging machine,平鍛機，臥式鍛造機,平锻机,https://terms.naer.edu.tw/
1203,horizontal milling and boring machine,臥式銑搪床,卧式铣镗床,https://terms.naer.edu.tw/
1204,horizontal position welding,橫焊,横焊,https://terms.naer.edu.tw/
1205,horizontal pump,臥式泵,卧式泵,https://terms.naer.edu.tw/
1206,horizontal shell boiler,臥式鍋殼鍋爐,卧式锅壳锅炉,https://terms.naer.edu.tw/
1207,horizontally opposed engine,水平對置發動機，水平對置引擎,水平对置发动机,https://terms.naer.edu.tw/
1208,hose pump,軟管泵,软管泵,https://terms.naer.edu.tw/
1209,hospital lift,醫院電梯,病床电梯,https://terms.naer.edu.tw/
1210,hot bulb engine,熱球式發動機,热球点燃式发动机,https://terms.naer.edu.tw/
1211,hot forging,熱鍛,热锻,https://terms.naer.edu.tw/
1212,hot gas fan,熱氣通風扇,热气通风机,https://terms.naer.edu.tw/
1213,hot isostatic pressing,熱壓,热等静压制,https://terms.naer.edu.tw/
1214,hot pneumatic tube drier,熱氣管乾燥機,热气流烘砂装置,https://terms.naer.edu.tw/
1215,hot water boiler,熱水鍋爐,热水锅炉,https://terms.naer.edu.tw/
1216,humidifier,增濕器,加湿器,https://terms.naer.edu.tw/
1217,Humidity regulator,濕度調節器,湿度调节器,https://terms.naer.edu.tw/
1218,husker,脫殼機；礱穀機,砻谷机,https://terms.naer.edu.tw/
1219,hybrid electric vehicle，HEV,油電混合車　,混合动力汽车,https://terms.naer.edu.tw/
1220,hydraulic actuator,液壓致動器,液压执行元件,https://terms.naer.edu.tw/
1221,hydraulic aerial cage,高空作業車,高空作业车,https://terms.naer.edu.tw/
1222,hydraulic clutch,液壓離合器,液压离合器,https://terms.naer.edu.tw/
1223,hydraulic cylinder,液壓缸,液压缸,https://terms.naer.edu.tw/
1224,hydraulic directional valve,液壓方向閥,液压换向阀,https://terms.naer.edu.tw/
1225,hydraulic end,液壓端,液力端,https://terms.naer.edu.tw/
1226,hydraulic hammer,液力鎚,液压锤,https://terms.naer.edu.tw/
1227,hydraulic lift,液壓升降機,液压电梯,https://terms.naer.edu.tw/
1228,hydraulic machinery,液壓機械，水力機械,水力机械,https://terms.naer.edu.tw/
1229,hydraulic motor,液壓馬達,液压马达,https://terms.naer.edu.tw/
1230,hydraulic press,液壓機,液压机,https://terms.naer.edu.tw/
1231,hydraulic pump,液壓泵,液压泵,https://terms.naer.edu.tw/
1232,hydrodynamic drive,流體動力驅動；水力驅動,液力传动,https://terms.naer.edu.tw/
1233,hydrodynamic retarder,汳體動力減速器；液體動力延遲器,液力缓速器,https://terms.naer.edu.tw/
1234,hydrodynamic transmission system,液力傳動系統,液力传动系,https://terms.naer.edu.tw/
1235,hydrodynamic unit,液力元件,液力元件,https://terms.naer.edu.tw/
1236,hydrogen loss,氫內損失,氢损,https://terms.naer.edu.tw/
1237,hydrostatic level,兩腳式水平儀,液体静力水准仪,https://terms.naer.edu.tw/
1238,hydrostatic transmission system,液壓傳動系統,液压传动系,https://terms.naer.edu.tw/
1239,hydroturbine,水輪機,水轮机,https://terms.naer.edu.tw/
1240,hygrometer,濕度計,湿度计,https://terms.naer.edu.tw/
1241,Hypercycle theory,超循環理論,超循环理论,https://terms.naer.edu.tw/
1242,hysteresis,遲滯性；磁滯性,回差,https://terms.naer.edu.tw/
1243,Ice control,冰控制,冰控制,https://terms.naer.edu.tw/
1244,ice maker,製冰器,制冰机,https://terms.naer.edu.tw/
1245,iding type rice transplanter,乘坐式挿秧機,乘坐式机动水稻插秧机,https://terms.naer.edu.tw/
1246,idle stroke,空轉衝程,空行程,https://terms.naer.edu.tw/
1247,idling,空轉,怠速,https://terms.naer.edu.tw/
1248,illuminance transducer,照度感測器,照度传感器,https://terms.naer.edu.tw/
1249,Image recognition,影像識別,图像识别,https://terms.naer.edu.tw/
1250,image transducer,圖像感測器,图像传感器,https://terms.naer.edu.tw/
1251,immersion objective,油鏡〔顯微鏡〕；浸沒物鏡；浸物鏡,浸液物镜,https://terms.naer.edu.tw/
1252,impact,衝擊，撞擊,碰撞,https://terms.naer.edu.tw/
1253,impact equipment,衝擊設備,冲击设备,https://terms.naer.edu.tw/
1254,impact hammer,衝擊錘,冲击锤,https://terms.naer.edu.tw/
1255,impeller,動葉輪；葉輪,泵轮,https://terms.naer.edu.tw/
1256,impregnant,浸漬劑,浸渗剂,https://terms.naer.edu.tw/
1257,impregnation,浸漬,浸渍,https://terms.naer.edu.tw/
1258,impregnation,浸漬,渗补,https://terms.naer.edu.tw/
1259,impulse,脈衝；衡量,冲量,https://terms.naer.edu.tw/
1260,impulse distance meter,脈衝式測距儀,脉冲式测距仪,https://terms.naer.edu.tw/
1261,impulse steam turbine,衝動式汽輪機,冲动式汽轮机,https://terms.naer.edu.tw/
1262,impulse turbine,衝動式輪機；衝動渦輪機,冲击式水轮机,https://terms.naer.edu.tw/
1263,in-line engine,直列引擎；單排引擎,直列式发动机,https://terms.naer.edu.tw/
1264,in-use vehicle,在用車,在用车,https://terms.naer.edu.tw/
1265,inclined engine,斜置動力機；斜置引擎,斜置式发动机,https://terms.naer.edu.tw/
1266,independently-operated double-acting clutch,獨立操縱的雙作用離合器,独立操纵的双作用离合器,https://terms.naer.edu.tw/
1267,indexed projection,標高投影,标高投影,https://terms.naer.edu.tw/
1268,indicated value,指示值,指示值,https://terms.naer.edu.tw/
1269,indicating device,指示裝置；指示器,指示装置,https://terms.naer.edu.tw/
1270,indicating instrument,指示計器，指示儀器,指示仪器仪表,https://terms.naer.edu.tw/
1271,indirect method of measurement,間接量測法,间接测量法,https://terms.naer.edu.tw/
1272,"induced draft boiler, suction boiler",負壓鍋爐,负压锅炉,https://terms.naer.edu.tw/
1273,inductance box,電感箱,电感箱,https://terms.naer.edu.tw/
1274,inductance meter,享利計；電感表；電感計,电感表,https://terms.naer.edu.tw/
1275,induction heater,感應加熱器,感应加热炉,https://terms.naer.edu.tw/
1276,induction instrument,感應儀表；感應式儀表；感應儀器,感应式仪表,https://terms.naer.edu.tw/
1277,induction unit,感應器,诱导器,https://terms.naer.edu.tw/
1278,inductive micrometer,電感式測微計,电感式测微计,https://terms.naer.edu.tw/
1279,inductive tensiometer,電感式張力計,电感式张力计,https://terms.naer.edu.tw/
1280,inductive transducer,電感式轉換器,电感式传感器,https://terms.naer.edu.tw/
1281,Industrial automation,工業自動化,工业自动化,https://terms.naer.edu.tw/
1282,industrial boiler,工業鍋爐,工业锅炉,https://terms.naer.edu.tw/
1283,industrial process measurement and control instrument,工業程序測量及控制儀表,工业自动化仪表,https://terms.naer.edu.tw/
1284,Industrial robot,工業機器人；工業機械人；工業自動機,工业机器人,https://terms.naer.edu.tw/
1285,industrial steam turbine,工業汽輪機,工业汽轮机,https://terms.naer.edu.tw/
1286,industrial tractor,工業用曳引機,工业拖拉机,https://terms.naer.edu.tw/
1287,inelastic impact,非彈性衝擊,非弹性碰撞,https://terms.naer.edu.tw/
1288,inertia braking system,慣性制動系統,惯性制动系,https://terms.naer.edu.tw/
1289,infiltration,滲透,熔浸,https://terms.naer.edu.tw/
1290,Infinite automata,無限自動機械,无限自动机,https://terms.naer.edu.tw/
1291,Information work automation,資訊工作自動化,情报工作自动化,https://terms.naer.edu.tw/
1292,infrared distance meter,紅外線測距儀,红外测距仪,https://terms.naer.edu.tw/
1293,infrared dryer,紅外線乾燥器；紅外線烘乾機,远红外干燥机,https://terms.naer.edu.tw/
1294,infrared gas analyzer,紅外線氣體分析計； 紅外[線]氣體分析器,红外线气体分析器,https://terms.naer.edu.tw/
1295,infrared light transducer,紅外光感測器,红外光传感器,https://terms.naer.edu.tw/
1296,infrared microscope,紅外[線]顯微鏡,红外显微镜,https://terms.naer.edu.tw/
1297,infrared radiation thermometer,紅外線輻射溫度計,红外辐射温度计,https://terms.naer.edu.tw/
1298,injection mechanism,注射機構,压射机构,https://terms.naer.edu.tw/
1299,injection moulding,射出成形；噴入鑄造法； 射入鑄造法,注射模,https://terms.naer.edu.tw/
1300,inline pump,管道泵,管道泵,https://terms.naer.edu.tw/
