序號,英文名稱,中文名稱,來源網站
5148,concrete finisher,混凝土面粉光機,https://terms.naer.edu.tw/
5149,concrete finishing,混凝土表面修飾,https://terms.naer.edu.tw/
5150,concrete finishing machine,混凝土面整平機；混凝土粉光機,https://terms.naer.edu.tw/
5151,concrete finishing screed,混凝土整平板,https://terms.naer.edu.tw/
5152,concrete flatwork,混凝土鏝平,https://terms.naer.edu.tw/
5153,concrete interlock paving block,混凝土連鎖地磚,https://terms.naer.edu.tw/
5154,concrete joint,混凝土接縫,https://terms.naer.edu.tw/
5155,concrete joint filler,混凝土接縫填料,https://terms.naer.edu.tw/
5156,concrete joint grinder,混凝土磨縫機,https://terms.naer.edu.tw/
5157,concrete joint sealing machine,混凝土填縫機,https://terms.naer.edu.tw/
5158,concrete knock off,混凝土敲除,https://terms.naer.edu.tw/
5159,concrete masonry unit,混凝土磚；混凝土砌作,https://terms.naer.edu.tw/
5160,concrete mixer,混凝土拌合機,https://terms.naer.edu.tw/
5161,concrete mixture,混凝土拌成物,https://terms.naer.edu.tw/
5162,concrete monolith breakwater,混凝土整體防波堤,https://terms.naer.edu.tw/
5163,concrete of dry consistency,乾稠度混凝土,https://terms.naer.edu.tw/
5164,concrete patching,混凝土修補,https://terms.naer.edu.tw/
5165,concrete pavement,混凝土鋪面,https://terms.naer.edu.tw/
5166,concrete pavement restoration (CPR),混凝土鋪面修復,https://terms.naer.edu.tw/
5167,concrete pavement slab,混凝土鋪面版,https://terms.naer.edu.tw/
5168,concrete paver,混凝土鋪築機；混凝土鋪裝機,https://terms.naer.edu.tw/
5169,concrete pile,混凝土樁,https://terms.naer.edu.tw/
5170,concrete placer,混凝土鋪築機；混凝土澆置機,https://terms.naer.edu.tw/
5171,concrete plant,混凝土拌和廠,https://terms.naer.edu.tw/
5172,concrete pryout strength,混凝土撬破強度,https://terms.naer.edu.tw/
5173,concrete pump,混凝土泵送機,https://terms.naer.edu.tw/
5174,concrete reactor vessel,反應爐混凝土壓力槽,https://terms.naer.edu.tw/
5175,concrete recycling,混凝土再利用,https://terms.naer.edu.tw/
5176,concrete rehabilitation,混凝土修復,https://terms.naer.edu.tw/
5177,concrete resurfacing,混凝土表面再修飾,https://terms.naer.edu.tw/
5178,concrete riprap ditch,混凝土砌[亂]石溝,https://terms.naer.edu.tw/
5179,concrete roadbed,混凝土路床,https://terms.naer.edu.tw/
5180,concrete saw,混凝土鋸,https://terms.naer.edu.tw/
5181,concrete ship,混凝土船,https://terms.naer.edu.tw/
5182,concrete side-face blowout strength,混凝土側邊爆出強度,https://terms.naer.edu.tw/
5183,concrete sleeper,混凝土軌枕,https://terms.naer.edu.tw/
5184,concrete sod,混凝土植草磚,https://terms.naer.edu.tw/
5185,concrete spreader,混凝土鋪築機；混凝土鋪裝機,https://terms.naer.edu.tw/
5186,concrete strength,混凝土強度,https://terms.naer.edu.tw/
5187,concrete subslab,混凝土底版,https://terms.naer.edu.tw/
5188,concrete surface cut pebble treatment,混凝土表面洗石子處理,https://terms.naer.edu.tw/
5189,concrete surface sand spray pattern treatment,混凝土表面噴砂處理,https://terms.naer.edu.tw/
5190,concrete surface simulated stone pattern treatment,混凝土表面仿石材處理,https://terms.naer.edu.tw/
5191,concrete surface timber pattern treatment,混凝土表面仿木紋處理,https://terms.naer.edu.tw/
5192,concrete surface wash pebble treatment,混凝土表面斬石子處理,https://terms.naer.edu.tw/
5193,concrete test hammer,混凝土試錘,https://terms.naer.edu.tw/
5194,concrete tie,混凝土[軌]枕,https://terms.naer.edu.tw/
5195,concrete transfer car,混凝土輸送車,https://terms.naer.edu.tw/
5196,concrete vibrating machine,混凝土振動機,https://terms.naer.edu.tw/
5197,concrete vibrator,混凝土振動機,https://terms.naer.edu.tw/
5198,concrete-encased beam,混凝土包覆梁,https://terms.naer.edu.tw/
5199,concretization,具體化,https://terms.naer.edu.tw/
5200,concurrent,順向流；同向流,https://terms.naer.edu.tw/
5201,concurrent delay,共同延遲,https://terms.naer.edu.tw/
5202,concurrent discharge,對應流量,https://terms.naer.edu.tw/
5203,concurrent engineering,同步工程,https://terms.naer.edu.tw/
5204,concurrent forces,共點力,https://terms.naer.edu.tw/
5205,condemnation,徵收；業產徵用行為,https://terms.naer.edu.tw/
5206,condensation,凝結；冷凝,https://terms.naer.edu.tw/
5207,condensation agent,縮合劑,https://terms.naer.edu.tw/
5208,condensation coefficient,縮合係數,https://terms.naer.edu.tw/
5209,condensation nuclei,凝結核種,https://terms.naer.edu.tw/
5210,condensation nucleus,凝結核,https://terms.naer.edu.tw/
5211,condensation polymer,縮合聚合物,https://terms.naer.edu.tw/
5212,condensation polymerization,縮聚[作用]；縮合聚合[作用],https://terms.naer.edu.tw/
5213,condensation reaction,縮合反應,https://terms.naer.edu.tw/
5214,condensation resin,縮合樹脂,https://terms.naer.edu.tw/
5215,condensed projection,簡縮投影,https://terms.naer.edu.tw/
5216,condensed silica fume,濃縮矽灰,https://terms.naer.edu.tw/
5217,condenser,冷凝器,https://terms.naer.edu.tw/
5218,condenser set,電容器組,https://terms.naer.edu.tw/
5219,condition adjustment,條件平差,https://terms.naer.edu.tw/
5220,condition equation,條件方程式,https://terms.naer.edu.tw/
5221,condition equation method,條件平差法,https://terms.naer.edu.tw/
5222,condition number,條件數,https://terms.naer.edu.tw/
5223,condition of compatibility,相容條件,https://terms.naer.edu.tw/
5224,conditional adjustment,條件平差,https://terms.naer.edu.tw/
5225,conditional tender,有條件投標,https://terms.naer.edu.tw/
5226,conditioning,調理；調節,https://terms.naer.edu.tw/
5227,conditions of construction,施工條件,https://terms.naer.edu.tw/
5228,conditions of the contract,契約條件,https://terms.naer.edu.tw/
5229,condominium,分戶共管式公寓；分戶共管式大廈,https://terms.naer.edu.tw/
5230,condominium survey,建物區分所有權測量,https://terms.naer.edu.tw/
5231,conduct,導線管；導線槽{電機},https://terms.naer.edu.tw/
5232,conductive heat gain,熱傳導吸熱,https://terms.naer.edu.tw/
5233,conductive heat loss,熱傳導散熱,https://terms.naer.edu.tw/
5234,conductive heat transfer,傳導熱傳,https://terms.naer.edu.tw/
5235,conductive terrazzo,導電磨石子,https://terms.naer.edu.tw/
5236,conductivity,傳導度；導電度,https://terms.naer.edu.tw/
5237,conductivity meter,導電度計,https://terms.naer.edu.tw/
5238,conductometric titration,導電滴定法,https://terms.naer.edu.tw/
5239,conductor,導體；車掌{交通},https://terms.naer.edu.tw/
5240,conductor rail,導電軌,https://terms.naer.edu.tw/
5241,conductor rail envelope,導電軌包絡線,https://terms.naer.edu.tw/
5242,conduit,管道；導管；水道,https://terms.naer.edu.tw/
5243,conduit type power plant,管路式發電廠,https://terms.naer.edu.tw/
5244,conduit type power station,管路式發電站,https://terms.naer.edu.tw/
5245,cone bolt,錐狀螺栓,https://terms.naer.edu.tw/
5246,cone crusher,錐式碎石機,https://terms.naer.edu.tw/
5247,cone of depression,洩降圓錐面；洩降錐；沉陷錐,https://terms.naer.edu.tw/
5248,cone penetration test,圓錐貫入試驗,https://terms.naer.edu.tw/
5249,cone penetrometer,圓錐貫入器,https://terms.naer.edu.tw/
5250,cone resistance,圓錐阻抗,https://terms.naer.edu.tw/
5251,coned dowel,錐形梢,https://terms.naer.edu.tw/
5252,cones,圓錐；錨錐,https://terms.naer.edu.tw/
5253,confidence interval,信賴區間,https://terms.naer.edu.tw/
5254,configuration,形態；型態,https://terms.naer.edu.tw/
5255,configuration control,型態控制；構型控制,https://terms.naer.edu.tw/
5256,configuration control board,組態設定權責機構,https://terms.naer.edu.tw/
5257,configuration item,型態項目；組態項目,https://terms.naer.edu.tw/
5258,configuration management,型態管理；組態管理,https://terms.naer.edu.tw/
5259,confined aquifer,拘限含水層；受壓含水層,https://terms.naer.edu.tw/
5260,confined concrete,圍束混凝土,https://terms.naer.edu.tw/
5261,confined eddy,侷限渦流,https://terms.naer.edu.tw/
5262,confined groundwater,拘限地下水,https://terms.naer.edu.tw/
5263,confined region,圍束區,https://terms.naer.edu.tw/
5264,confined water,束縛水,https://terms.naer.edu.tw/
5265,confined water aquifer,受限資水層；受限含水層,https://terms.naer.edu.tw/
5266,confined well,侷限井,https://terms.naer.edu.tw/
5267,confining aquifer,受壓含水層,https://terms.naer.edu.tw/
5268,confining bed,侷限層,https://terms.naer.edu.tw/
5269,confining layer,侷限層；限制層,https://terms.naer.edu.tw/
5270,confining stratum,受壓含水地層；侷限地層,https://terms.naer.edu.tw/
5271,confirguration status accounting,型態狀況明細；組態狀況明細,https://terms.naer.edu.tw/
5272,confirmatory sign,確認標誌,https://terms.naer.edu.tw/
5273,confirmed test,確定試驗,https://terms.naer.edu.tw/
5274,conflicting routes,衝突進路,https://terms.naer.edu.tw/
5275,conformal mapping,正形映射；保角映射,https://terms.naer.edu.tw/
5276,conformal model,正形模式,https://terms.naer.edu.tw/
5277,conformal projection,正形投影,https://terms.naer.edu.tw/
5278,conformal representation,正形表示；保角表示,https://terms.naer.edu.tw/
5279,conformality,正形性；保角性,https://terms.naer.edu.tw/
5280,conformity,符合；一致；契合性,https://terms.naer.edu.tw/
5281,confusion technique,混淆技術,https://terms.naer.edu.tw/
5282,congeneric species,同源物種,https://terms.naer.edu.tw/
5283,congestion study,擁塞調查,https://terms.naer.edu.tw/
5284,conic projection,圓錐投影,https://terms.naer.edu.tw/
5285,conical accumulation,錐狀堆積,https://terms.naer.edu.tw/
5286,conical equidistance projection,等距圓錐投影[法],https://terms.naer.edu.tw/
5287,conical mixer,錐形拌和機,https://terms.naer.edu.tw/
5288,conical orthomorphic projection,正形圓錐投影[法],https://terms.naer.edu.tw/
5289,conical projection,圓錐投影[法],https://terms.naer.edu.tw/
5290,conical shell,圓[錨]錐形薄殼,https://terms.naer.edu.tw/
5291,conifer,針葉材,https://terms.naer.edu.tw/
5292,coniferous tree,針葉樹,https://terms.naer.edu.tw/
5293,conjugatae,結合藻綱；接合藻類,https://terms.naer.edu.tw/
5294,conjugate acid,共軛酸,https://terms.naer.edu.tw/
5295,conjugate axis,共軛軸,https://terms.naer.edu.tw/
5296,conjugate base,共軛鹼,https://terms.naer.edu.tw/
5297,conjugate beam,共軛梁,https://terms.naer.edu.tw/
5298,conjugate beam method,共軛梁法,https://terms.naer.edu.tw/
5299,conjugate point,共軛點；同名點,https://terms.naer.edu.tw/
5300,conjugate pressure,共軛壓力,https://terms.naer.edu.tw/
5301,conjugate structure,共軛結構,https://terms.naer.edu.tw/
5302,connate water,原生水,https://terms.naer.edu.tw/
5303,connected seating,連結座椅,https://terms.naer.edu.tw/
5304,connecting gallery,連通廊道,https://terms.naer.edu.tw/
5305,connecting traverse,附合導線,https://terms.naer.edu.tw/
5306,connection,接合；接頭,https://terms.naer.edu.tw/
5307,connection angle,連接角；連結用角鋼,https://terms.naer.edu.tw/
5308,connector,連接器,https://terms.naer.edu.tw/
5309,consecutive digestion,連續消化,https://terms.naer.edu.tw/
5310,consensus building,共識建立,https://terms.naer.edu.tw/
5311,consensus property,共同特性,https://terms.naer.edu.tw/
5312,consequential damages,關連損失,https://terms.naer.edu.tw/
5313,conservation,守恒（力學）,https://terms.naer.edu.tw/
5314,conservation area,保護區；保育區,https://terms.naer.edu.tw/
5315,conservation law,守恆定律,https://terms.naer.edu.tw/
5316,conservation of angular momentum,角動量守恒,https://terms.naer.edu.tw/
5317,conservation of mechanical energy,機械能守恒,https://terms.naer.edu.tw/
5318,conservation of momentum,動量守恒,https://terms.naer.edu.tw/
5319,conservation storage,保育蓄水,https://terms.naer.edu.tw/
5320,conservation system,守恒系統,https://terms.naer.edu.tw/
5321,conservative force,守恒力；保守力,https://terms.naer.edu.tw/
5322,conservative pollutant,守恆性污染物,https://terms.naer.edu.tw/
5323,conservative system,守恒[保守]系統,https://terms.naer.edu.tw/
5324,conservative tracer,守恆性追蹤劑,https://terms.naer.edu.tw/
5325,conservatory,保藏室；溫室,https://terms.naer.edu.tw/
5326,consignee,收貨人,https://terms.naer.edu.tw/
5327,consigner,託運人,https://terms.naer.edu.tw/
5328,consignment station,託運站,https://terms.naer.edu.tw/
5329,consistency,稠度,https://terms.naer.edu.tw/
5330,consistency factor,稠度係數,https://terms.naer.edu.tw/
5331,consistent deformation,變形一致,https://terms.naer.edu.tw/
5332,consistometer,稠度計,https://terms.naer.edu.tw/
5333,console,裝飾性弧形托座；牛腿{建築},https://terms.naer.edu.tw/
5334,consolidated immediate shear test,壓密即時剪力試驗,https://terms.naer.edu.tw/
5335,consolidated LCL shipment,零擔貨合併運送,https://terms.naer.edu.tw/
5336,consolidated quick shear test,壓密快剪試驗,https://terms.naer.edu.tw/
5337,consolidated quick test,壓密快速試驗,https://terms.naer.edu.tw/
5338,consolidated slow compression test,壓密慢壓試驗,https://terms.naer.edu.tw/
5339,consolidated slow test,壓密慢速試驗,https://terms.naer.edu.tw/
5340,consolidated undrained shear test,壓密不排水剪力試驗,https://terms.naer.edu.tw/
5341,consolidated undrained test,壓密不排水試驗,https://terms.naer.edu.tw/
5342,consolidation,壓密；搗實,https://terms.naer.edu.tw/
5343,consolidation grout,壓密灌漿[法],https://terms.naer.edu.tw/
5344,consolidation press,壓密機,https://terms.naer.edu.tw/
5345,consolidation ratio,壓密比,https://terms.naer.edu.tw/
5346,consortium,聯盟,https://terms.naer.edu.tw/
5347,conspecific,同種的；同種個體,https://terms.naer.edu.tw/
5348,constant azimuth,恆向線,https://terms.naer.edu.tw/
5349,constant headway control,等時隔控制,https://terms.naer.edu.tw/
5350,constant matrix,常數矩陣,https://terms.naer.edu.tw/
5351,constant rate period,等速率期,https://terms.naer.edu.tw/
5352,constant species,常存種,https://terms.naer.edu.tw/
